,billing_npi,n_changepoints,nonzero_months,total_spending
1906,1750969168,1,27,75608666.14
1907,1467504555,3,84,75572548.45
1908,1770588444,1,84,75551518.49999999
1909,1558400978,1,84,75521798.74
1910,1720075104,4,70,75481960.27
1911,1003479395,3,59,75475536.67
1912,1780721878,2,83,75462742.52000001
1913,1598881575,2,84,75412588.55
1914,1427531359,3,73,75393351.95
1915,1356336903,4,83,75380776.96000001
1916,1750363305,3,84,75314586.76
1917,1790370542,2,43,75256002.91
1918,1689603748,2,84,75218211.04000002
1919,1780605451,2,78,75213513.63999999
1920,1326093873,3,84,75169853.25999999
1921,1821186313,3,84,75144785.97000001
1922,1376698043,1,84,75119034.1
1923,1225048457,3,83,75073504.07000001
1924,1790926574,3,61,75040954.58999999
1925,1750399192,2,84,75026745.37
1926,1932283694,3,82,74982105.27000003
1927,1184795874,2,84,74959779.73
1928,1912203415,1,84,74910055.36999999
1929,1467584805,4,77,74842626.59
1930,1912091018,1,84,74839730.33
1931,1093892275,2,84,74835570.94
1932,1710908272,5,82,74813968.21
1933,1699720086,1,84,74800800.14
1934,1225791346,2,33,74786909.53
1935,1609875186,1,84,74686863.36000001
1936,1144352220,2,78,74677517.14
1937,1871729616,1,84,74671792.78000002
1938,1912092792,2,84,74621165.27999999
1939,1043327463,3,72,74597996.21999998
1940,1588684815,2,73,74587120.08000001
1941,1942322425,2,83,74583598.94
1942,1154373843,1,84,74576758.10000001
1943,1346447992,3,60,74557624.88
1944,1427127620,2,84,74543994.65
1945,1255382784,1,84,74536328.74999999
1946,1770512501,2,84,74442732.65999998
1947,1922074434,2,84,74388291.74
1948,1720560030,4,73,74376326.95000002
1949,1679627525,3,84,74299645.62000002
1950,1528145844,1,84,74280429.79
1951,1528091063,1,84,74277382.5
1952,1376593442,2,84,74272205.30000001
1953,1013092857,2,84,74256241.52
1954,1063426831,4,59,74229185.61000001
1955,1902993132,2,84,74201471.03999999
1956,1992961908,2,84,74176728.91
1957,1730481078,1,84,74164877.74
1958,1679899959,2,81,74161084.83
1959,1104983543,3,84,74050493.23
1960,1275654923,2,83,74006389.17000002
1961,1154453371,3,82,74000294.03000002
1962,1073827101,2,84,73898184.47
1963,1780634964,2,84,73860391.06000002
1964,1619166741,4,41,73853483.99000001
1965,1912099623,2,84,73849112.93
1966,1669870739,4,84,73847503.77
1967,1134320484,2,84,73844457.96
1968,1952423808,2,83,73815809.60000001
1969,1518190669,1,84,73768615.01
1970,1265772305,3,82,73762009.55000001
1971,1134125016,1,84,73707418.30999999
1972,1932535184,3,84,73625620.18000002
1973,1992998348,3,82,73508359.01
1974,1730123472,1,84,73433320.49000001
1975,1073614533,3,80,73395489.67999999
1976,1740711548,1,84,73271830.94
1977,1346731171,2,62,73260299.83
1978,1275914095,2,84,73233939.37999998
1979,1295844454,3,83,73220533.23
1980,1861450579,1,84,73178376.59
1981,1558520841,2,51,73174595.97999999
1982,1700894730,1,84,73173525.55000001
1983,1528093242,2,84,73137076.08999999
1984,1861439754,1,84,73121794.32000001
1985,1669431524,3,83,73047078.17000002
1986,1558528463,2,83,73030944.52999999
1987,1720460405,2,84,73021099.17999999
1988,1124143946,2,83,72989379.17999999
1989,1093194896,3,84,72965193.93
1990,1235299496,3,84,72961364.98
1991,1831461847,3,78,72936038.38
1992,1669651675,2,68,72922151.65
1993,1801871934,2,84,72881963.4
1994,1053607754,3,83,72880667.99
1995,1770021586,1,84,72866062.48000002
1996,1780123364,2,84,72839421.41
1997,1487043394,1,84,72833561.03
1998,1871538108,2,83,72806270.78
1999,1144210253,3,84,72761182.23
2000,1821206228,2,83,72758337.98
2001,1689974032,2,44,72753925.1
2002,1982921227,2,84,72730293.15
2003,1104920487,2,84,72708332.61
2004,1164493847,1,84,72703279.74
2005,1396196879,2,84,72693650.53999999
2006,1497078315,2,84,72676777.60000001
2007,1811597867,1,84,72671951.47
2008,1588741292,1,84,72652336.52000001
2009,1376686600,3,84,72650792.17999999
2010,1790024875,1,84,72639083.36
2011,1760549729,2,84,72613378.99
2012,1730264128,2,84,72566191.51
2013,1689763740,2,84,72545516.96000002
2014,1104208248,1,84,72544424.9
2015,1811928328,1,84,72521382.42
2016,1366579112,2,82,72504682.96000001
2017,1215113964,1,84,72499974.88999999
2018,1669493466,1,84,72494339.76
2019,1306873500,2,84,72464216.11
2020,1558658625,2,84,72414588.77
2021,1003038365,6,70,72407607.37
2022,1992871958,2,83,72403580.94999999
2023,1235772856,2,59,72358305.94000001
2024,1760568752,1,84,72345411.62999998
2025,1992804736,1,84,72298238.83
2026,1972535052,2,84,72291652.24
2027,1528354958,3,60,72236331.6
2028,1336183367,3,84,72211459.9
2029,1740472547,1,84,72170799.27
2030,1619001864,2,84,72161240.78999999
2031,1144894577,2,42,72157066.39999999
2032,1952355521,3,70,72131987.12
2033,1609150846,1,84,72117527.57
2034,1700833555,1,84,72109850.98
2035,1558588186,2,84,72054779.08
2036,1386671535,1,84,71949344.05999999
2037,1548298532,2,84,71930376.22
2038,1447283072,2,78,71839825.55000001
2039,1356318125,1,84,71738817.63999999
2040,1982075107,2,84,71673797.12
2041,1437204492,2,83,71609750.11
2042,1407878150,3,82,71598933.38
2043,1700831724,2,84,71577239.43
2044,1891010542,3,83,71546867.75
2045,1114152089,1,84,71541037.99999999
2046,1659387975,2,65,71471111.42
2047,1275531295,2,83,71467757.14999999
2048,1710910138,2,78,71461702.72999999
2049,1619624616,2,26,71433620.55999999
2050,1851957559,2,66,71376743.27
2051,1790780047,3,84,71310469.90999998
2052,1962868570,1,84,71278941.17000002
2053,1124078696,2,84,71265059.55999999
2054,1225034234,1,84,71251121.91
2055,1497938294,4,83,71200532.36
2056,1174588958,1,84,71116519.41
2057,1356453484,3,83,71110173.12
2058,1427398676,1,84,71083507.80999999
2059,1700910189,1,84,71070202.73000002
2060,1770959488,1,84,71040370.99
2061,1164742482,2,84,71007604.64999999
2062,1710191283,2,84,70965833.61999999
2063,1659791002,2,76,70952675.55000001
2064,1346220142,3,83,70926863.19
2065,1326288937,2,83,70923040.41
2066,1083143325,4,79,70890935.92000002
2067,1588908388,3,83,70855268.03
2068,1558420018,1,84,70855264.46
2069,1194899138,2,84,70850141.24
2070,1659392819,4,77,70831816.08
2071,1083883243,2,84,70826608.61
2072,1770641672,2,84,70805029.89
2073,1033421664,3,81,70802783.86
2074,1609824010,3,84,70786624.92
2075,1699011049,2,84,70762615.10000001
2076,1255791349,2,84,70724189.36
2077,1821534975,2,83,70716658.60999998
2078,1699860650,2,84,70702196.64
2079,1609955822,4,84,70702031.24
2080,1992837033,1,84,70683986.6
2081,1881632818,3,84,70647704.0
2082,1558452730,1,84,70626015.36
2083,1215951751,1,84,70588918.89
2084,1174046460,3,80,70558550.4
2085,1336326974,2,83,70541954.89
2086,1972101343,1,83,70509032.09
2087,1205988813,2,83,70465367.15000002
2088,1063501476,1,84,70449356.19999999
2089,1063455665,1,84,70414297.19000001
2090,1144513375,2,84,70380172.74
2091,1053603456,2,84,70360769.69000001
2092,1881034437,5,47,70360448.01
2093,1619036514,3,84,70328769.27
2094,1255333753,3,83,70243665.56000002
2095,1528157187,2,83,70202249.96
2096,1841200664,2,84,70185858.63999999
2097,1639123284,2,84,70176683.61999999
2098,1124192950,2,36,70088970.75
2099,1952703514,2,81,70066507.79
2100,1548208440,2,84,70045145.00000001
2101,1639172372,1,84,69991083.75
2102,1861425282,3,78,69966842.27
2103,1083850648,3,68,69937046.65
2104,1326004466,2,84,69890515.2
2105,1619928017,2,84,69834387.64999998
2106,1578013017,2,77,69772153.55
2107,1427616002,3,65,69768302.74
2108,1679955207,1,84,69749107.27999999
2109,1063886745,2,84,69743229.3
2110,1467467050,1,84,69708883.14000002
2111,1477640258,1,84,69649488.39
2112,1013953983,3,84,69639104.90999998
2113,1922178987,1,84,69637444.24
2114,1790731081,1,83,69635716.28999999
2115,1023191467,2,84,69606240.72
2116,1740660323,1,84,69553039.32
2117,1275596280,2,56,69518281.02
2118,1346293156,2,84,69482251.60000001
2119,1225533086,2,77,69469378.08999999
2120,1538262092,4,84,69450100.34
2121,1700821303,4,84,69438116.31
2122,1912946898,2,84,69410675.59
2123,1912141227,2,83,69376380.49000001
2124,1346408077,1,84,69343262.17
2125,1053474015,2,83,69328942.57
2126,1407872575,4,83,69273108.23
2127,1821407875,1,84,69273066.25
2128,1033432562,3,84,69229622.55
2129,1316394638,3,84,69204953.96000001
2130,1194368167,2,61,69201608.2
2131,1144397134,3,84,69180992.65
2132,1083631071,1,84,69164328.27
2133,1821004151,2,57,69085705.58999999
2134,1386786234,1,84,69055750.04
2135,1093090342,2,84,69055366.64999999
2136,1245356674,3,84,69048747.78
2137,1710065933,2,84,69039659.42
2138,1255684460,2,84,69018597.82
2139,1770529513,2,83,69012540.02000001
2140,1306845557,1,84,68862270.57000001
2141,1043272172,1,84,68841410.89
2142,1174854590,2,84,68789745.76000002
2143,1851603286,1,84,68773969.58999999
2144,1043220650,2,83,68771572.22
2145,1497297626,2,84,68752445.43
2146,1972672749,1,84,68746356.85
2147,1316201809,2,84,68743645.78999999
2148,1033426739,1,84,68664736.3
2149,1992738520,2,78,68604534.04999998
2150,1679883037,5,80,68527020.41
2151,1720187420,2,84,68513539.33
2152,1932253374,4,82,68490276.83999999
2153,1538689039,3,70,68487457.51
2154,1528129541,4,83,68478873.78
2155,1487608931,1,84,68472168.24
2156,1669726048,2,84,68457184.44999999
2157,1437351376,2,84,68451914.68
2158,1922049014,2,84,68441968.91000001
2159,1881777506,1,84,68298379.26
2160,1548632458,3,82,68296239.11
2161,1487868097,1,84,68262224.33000001
2162,1639101751,2,84,68239698.18000002
2163,1477582526,2,84,68034138.82
2164,1124074273,2,70,68005434.64
2165,1316917941,3,84,67995961.71
2166,1619901642,3,84,67980112.82
2167,1497717615,1,84,67958812.38999999
2168,1891849725,3,83,67957792.98
2169,1417985474,3,84,67949800.81
2170,1225375470,2,36,67859331.38
2171,1689811465,2,84,67857734.18
2172,1932227790,3,79,67824073.92
2173,1881608172,1,84,67769186.94
2174,1922497130,1,84,67736114.96
2175,1396280715,2,84,67672756.43
2176,1568825545,2,84,67668437.48
2177,1740316561,4,54,67647567.22999999
2178,1417173444,4,83,67636577.14999999
2179,1538131214,3,84,67631938.26
2180,1154356244,3,83,67628529.74000001
2181,1790177582,1,84,67627813.25
2182,1124342282,2,84,67612833.5
2183,1194815837,2,84,67604634.53999999
2184,1487051793,1,84,67583299.28
2185,1528366978,2,80,67571598.19
2186,1598713745,1,84,67556995.39
2187,1972597425,1,84,67537005.55999999
2188,1598824856,2,84,67534808.16
2189,1225243876,2,33,67501673.98
2190,1407115298,2,84,67472366.69
2191,1033280763,3,84,67461482.78
2192,1659397164,1,84,67459018.06000002
2193,1447457775,1,84,67405216.45
2194,1417975061,4,84,67355588.58
2195,1811977796,1,84,67341210.05000001
2196,1689863516,3,84,67337219.27
2197,1205864881,3,83,67324602.47
2198,1447226584,1,84,67302075.94
2199,1245259282,2,84,67254587.84
2200,1881935583,4,49,67244153.63
2201,1073565610,3,78,67197564.44
2202,1689669079,2,84,67191490.85000001
2203,1245368521,2,84,67148126.97
2204,1669531810,3,84,67091788.410000004
2205,1003829441,2,84,67001507.269999996
2206,1528465515,2,84,66988179.46
2207,1982657565,1,84,66981981.489999995
2208,1962898247,2,84,66966324.53
2209,1912133315,2,84,66963487.49999999
2210,1134271885,3,83,66961198.949999996
2211,1538438544,2,84,66917246.910000004
2212,1669700647,2,64,66900341.05
2213,1992727663,2,84,66867435.74
2214,1811553498,3,60,66862007.15
2215,1598201618,1,84,66837217.38999999
2216,1376754143,2,82,66823988.15
2217,1629282470,3,84,66782519.81
2218,1063457380,3,83,66765510.13
2219,1386688414,2,84,66746286.54
2220,1366653545,1,84,66705238.04000001
2221,1376629774,1,84,66687300.65
2222,1952386153,2,84,66677453.089999996
2223,1982784534,3,65,66645106.89999999
2224,1699838474,1,84,66621650.12000001
2225,1437505930,2,84,66621306.7
2226,1316969934,2,82,66605756.449999996
2227,1629079009,3,84,66577886.93
2228,1558573550,1,84,66573989.38
2229,1023054004,2,82,66560295.63
2230,1609961747,3,83,66534968.019999996
2231,1932343787,2,79,66488925.79000001
2232,1366594970,2,83,66487590.339999996
2233,1508982232,1,84,66446396.20999999
2234,1265961668,2,82,66418053.14000001
2235,1366598765,2,83,66406402.06
2236,1265689111,3,84,66404819.33
2237,1477503407,1,84,66402205.22000001
2238,1275743205,2,44,66383933.230000004
2239,1831386697,2,84,66381560.010000005
2240,1487709671,4,73,66369237.989999995
2241,1639176522,2,84,66341215.88999999
2242,1043350135,2,79,66336708.919999994
2243,1598767501,3,84,66319366.18000001
2244,1932288859,2,84,66311352.53000001
2245,1750351375,2,84,66294164.050000004
2246,1578526695,1,84,66291584.75999999
2247,1023041159,1,84,66261319.71999999
2248,1871818138,4,84,66229317.8
2249,1518912609,1,84,66226208.95999999
2250,1821143777,1,84,66223023.260000005
2251,1366184228,1,32,66222276.58
2252,1902897820,1,84,66189322.94
2253,1447344130,1,83,66120500.870000005
2254,1518175405,2,83,66085276.699999996
2255,1588063176,2,75,66064193.95
2256,1538684824,3,71,66047235.71999999
2257,1174669675,2,83,66034546.06
2258,1164013959,3,25,66005402.410000004
2259,1013272707,2,84,66000712.13
2260,1376546291,2,84,65973049.54
2261,1740428002,2,51,65963007.529999994
2262,1558575746,1,84,65948988.080000006
2263,1417977877,2,78,65938133.25000001
2264,1912391640,1,84,65921331.35
2265,1306887260,2,84,65900246.98999999
2266,1881065712,2,84,65894652.02
2267,1801828496,1,84,65893660.63
2268,1275647299,3,70,65881991.010000005
2269,1760596480,2,83,65874790.21000001
2270,1780619064,3,84,65864230.28
2271,1720480627,2,59,65826434.730000004
2272,1053380782,2,82,65815974.46000001
2273,1285712471,2,84,65793459.25000001
2274,1528169125,2,84,65782393.690000005
2275,1366452880,1,84,65777869.04000001
2276,1265431829,2,84,65772277.14
2277,1659602076,2,83,65767725.39
2278,1124483136,1,84,65762129.800000004
2279,1053538041,4,82,65743917.19
2280,1962459537,2,84,65727933.67000001
2281,1922171305,3,78,65714122.79
2282,1104119619,2,84,65698604.38
2283,1689708505,2,83,65669848.29
2284,1043426869,3,80,65640943.46
2285,1154368116,3,83,65583790.599999994
2286,1386760619,1,84,65560773.96999999
2287,1245266337,3,84,65490357.35
2288,1194122457,1,84,65479767.07999999
2289,1518417344,3,76,65454363.57000001
2290,1194833939,2,84,65444111.73
2291,1154365062,2,84,65443518.63
2292,1043275787,2,84,65431013.62
2293,1790297455,1,84,65373042.95999999
2294,1891206223,2,82,65331655.46
2295,1447745112,3,73,65317839.39
2296,1801918966,2,83,65299161.12999999
2297,1477748119,2,62,65275827.25
2298,1639186760,4,84,65259132.410000004
2299,1912023227,1,84,65240187.260000005
2300,1922093533,3,84,65225710.480000004
2301,1780658443,2,84,65221233.21000001
2302,1669548053,4,69,65169753.160000004
2303,1013153600,1,84,65148157.71
2304,1891847240,3,84,65116140.980000004
2305,1154419737,2,84,65113143.150000006
2306,1386905016,2,83,65110649.300000004
2307,1801840434,1,84,65090652.17999999
2308,1053317362,2,72,65083391.440000005
2309,1710364385,2,83,65064419.92999999
2310,1831259704,2,83,65037573.029999994
2311,1881890606,1,84,65034053.16
2312,1821147786,1,84,64993374.830000006
2313,1235407420,2,84,64989832.52
2314,1457587222,2,43,64984799.12000001
2315,1811137516,3,83,64970439.59
2316,1245234673,2,84,64965107.65
2317,1316213531,2,78,64932270.29000001
2318,1417961137,3,84,64910023.61
2319,1649339581,1,84,64899358.169999994
2320,1467491316,3,83,64890147.080000006
2321,1851444616,2,84,64884077.37
2322,1437555265,2,84,64872100.73
2323,1700955028,1,84,64824181.34
2324,1497751572,2,84,64794695.64
2325,1952769267,2,84,64786912.61
2326,1700821808,2,84,64772741.70000001
2327,1023119773,1,83,64742466.129999995
2328,1669646402,1,84,64690129.31
2329,1609212562,2,83,64669012.68000001
2330,1578730818,1,84,64664308.970000006
2331,1326250150,4,77,64647286.699999996
2332,1194762294,2,84,64618940.4
2333,1578504056,2,84,64601158.95000001
2334,1568525699,3,82,64561889.83
2335,1992180558,3,84,64561445.42
2336,1932280666,1,84,64549652.36
2337,1871656082,2,84,64534328.53999999
2338,1790730281,1,84,64532455.809999995
2339,1104959089,2,84,64525304.13
2340,1033285044,1,58,64463770.11000001
2341,1891293056,3,74,64454843.92999999
2342,1265457980,2,84,64413808.40999999
2343,1801866173,2,63,64412212.260000005
2344,1164400131,1,84,64399269.14000001
2345,1972678829,2,84,64395674.580000006
2346,1285742593,3,83,64362370.46999999
2347,1134256530,4,82,64341593.93
2348,1548621543,2,84,64324721.800000004
2349,1760541569,2,84,64253440.379999995
2350,1831112358,2,84,64241653.32000001
2351,1659359446,1,84,64232605.74999999
2352,1508290313,2,84,64224152.879999995
2353,1801910203,2,83,64219324.050000004
2354,1407830946,2,84,64214928.49
2355,1003245705,1,84,64166812.68
2356,1124257324,2,84,64159475.190000005
2357,1194893180,2,56,64144445.56
2358,1568845741,1,84,64143743.7
2359,1881906337,2,81,64100633.93
2360,1093884488,2,66,64100558.83
2361,1407981392,2,84,64092685.87
2362,1457326092,2,83,64068699.220000006
2363,1790789501,2,83,64068609.15
2364,1437289840,2,84,64066136.580000006
2365,1649407792,2,84,64031057.86000001
2366,1013178482,3,84,64027073.16000001
2367,1821059486,2,84,64017447.88
2368,1417271859,2,52,63871170.77
2369,1548296106,1,84,63869238.42
2370,1770829624,3,83,63858514.989999995
2371,1336290964,2,84,63852189.77
2372,1871678458,2,84,63837633.300000004
2373,1063569762,3,83,63834542.400000006
2374,1386655918,4,82,63828899.489999995
2375,1396926994,3,81,63818424.63
2376,1922185677,4,84,63756859.09
2377,1720050826,4,83,63738707.53
2378,1952514564,3,83,63737497.25999999
2379,1235184235,3,72,63730340.870000005
2380,1043512114,1,84,63723166.53
2381,1093024101,1,84,63722272.88999999
2382,1023379815,3,84,63696329.480000004
2383,1124098421,1,84,63687234.72
2384,1871998963,2,63,63683563.12000001
2385,1558366757,1,84,63676362.190000005
2386,1417046913,2,67,63667245.49
2387,1811920556,1,84,63662221.599999994
2388,1306800172,1,84,63651661.32000001
2389,1053341859,1,79,63642676.370000005
2390,1669635173,2,83,63602681.46
2391,1356772339,1,84,63602214.230000004
2392,1720138712,2,84,63585401.17000001
2393,1386982288,1,27,63578029.629999995
2394,1053301127,2,84,63568855.26
2395,1578631172,2,84,63549805.87
2396,1205012507,3,83,63535271.81
2397,1245309822,1,84,63534305.220000006
2398,1306364054,2,84,63519315.17
2399,1265526248,4,82,63491164.24999999
2400,1972959179,2,84,63462801.150000006
2401,1285992743,1,84,63449469.03999999
2402,1588874119,2,84,63446214.46
2403,1891873303,1,84,63441608.6
2404,1164515987,2,83,63440780.980000004
2405,1962516989,2,84,63439171.339999996
2406,1184016941,2,84,63422296.96000001
2407,1306883228,3,84,63422058.61000001
2408,1659039428,3,34,63344678.849999994
2409,1760590962,2,84,63343471.32000001
2410,1780635078,2,84,63332127.349999994
2411,1164964235,2,84,63329686.27
2412,1902865355,1,84,63299021.48
2413,1225101041,1,84,63289063.46
2414,1184606600,1,84,63263922.68000001
2415,1710058904,2,84,63229325.26
2416,1184780355,2,84,63190574.42
2417,1568558161,2,83,63185042.60000001
2418,1477616571,1,84,63173796.169999994
2419,1790869402,1,84,63165534.08
2420,1285827667,3,82,63114801.3
2421,1730251430,2,84,63111391.410000004
2422,1700827896,1,84,63084054.07000001
2423,1942350020,2,83,63083828.14999999
2424,1093867293,1,84,63073376.72
2425,1780110403,3,68,63031715.86
2426,1437101839,2,84,63025433.78999999
2427,1649794157,3,83,62992523.06999999
2428,1699908269,3,83,62971372.94
2429,1982761235,2,84,62950293.09000001
2430,1225009806,3,73,62930785.56
2431,1568895316,3,83,62898561.82
2432,1336294040,1,84,62896177.74
2433,1760568802,2,84,62888597.70999999
2434,1538548524,2,84,62879541.12999999
2435,1215079678,0,84,62873809.78999999
2436,1184839151,3,83,62820207.04
2437,1174818702,3,68,62807697.68
2438,1902972557,2,84,62783557.53
2439,1619051810,0,84,62737672.04000001
2440,1447392923,1,84,62662026.11
2441,1811017155,5,78,62659217.76
2442,1952625048,2,50,62650037.34000001
2443,1811279763,2,84,62596263.050000004
2444,1932132255,2,83,62589992.35
2445,1376565952,1,84,62579056.45
2446,1891752853,2,84,62576749.2
2447,1487982450,3,84,62551676.650000006
2448,1316079916,3,82,62527607.71
2449,1457897647,2,74,62477393.92
2450,1790778660,2,84,62465092.57
2451,1902980865,2,84,62460701.56
2452,1700037801,2,84,62430537.05
2453,1184748535,2,83,62417451.67
2454,1215989611,1,84,62417310.5
2455,1265539498,1,84,62409886.16
2456,1245390855,2,84,62384133.64
2457,1326048893,2,84,62381113.71999999
2458,1215927470,1,84,62365128.63999999
2459,1992256218,2,84,62355040.14000001
2460,1174542013,2,84,62308421.77
2461,1962987677,4,71,62288912.339999996
2462,1386754000,1,84,62285346.93999999
2463,1104859354,2,84,62227628.379999995
2464,1215428016,2,63,62222416.3
2465,1124057914,1,84,62206185.5
2466,1801104732,2,84,62164306.31
2467,1215143805,2,45,62157739.13
2468,1124321500,1,44,62143042.27
2469,1285756783,3,77,62135911.01
2470,1306960075,3,83,62117501.17
2471,1710074448,3,84,62115918.62999999
2472,1679660617,1,84,62115522.300000004
2473,1235186800,2,84,62069209.29
2474,1871794933,3,53,62058291.400000006
2475,1447200167,1,84,62042904.26
2476,1457969388,2,50,62032521.81
2477,1609857978,2,84,62023773.70000001
2478,1144228446,2,84,61984289.93
2479,1124249446,1,84,61959645.080000006
2480,1245221050,1,84,61954210.080000006
2481,1013476787,3,65,61931606.01
2482,1427121243,1,84,61926893.85
2483,1144362922,2,83,61889927.49
2484,1346244126,2,84,61889538.800000004
2485,1447522685,3,71,61881143.68
2486,1932413556,2,84,61814676.410000004
2487,1528351285,3,79,61799221.52000001
2488,1992753222,2,73,61798567.7
2489,1346228905,1,84,61787124.699999996
2490,1669844189,3,72,61780587.949999996
2491,1063636165,2,84,61773733.34
2492,1861576282,1,84,61765703.46
2493,1881782019,2,83,61752701.12
2494,1356400576,2,83,61737818.32999999
2495,1265596548,1,84,61727920.26000001
2496,1184725525,2,83,61712999.53
2497,1245382753,1,84,61707285.58
2498,1750732236,2,84,61682131.73
2499,1003322447,3,82,61680238.19
2500,1477584993,1,84,61663890.14
2501,1396794574,2,84,61660661.65
2502,1881626943,2,84,61652646.51999999
2503,1568726214,2,83,61613737.39
2504,1740208081,3,84,61582679.46000001
2505,1447282389,2,84,61566364.02
2506,1073602835,2,83,61540648.080000006
2507,1568548782,1,84,61540087.81
2508,1053635599,3,83,61518629.93999999
2509,1932396017,2,84,61493002.919999994
2510,1952333205,2,84,61491465.7
2511,1598901100,1,84,61485238.15
2512,1346465770,2,84,61450292.54000001
2513,1447615042,3,83,61448785.980000004
2514,1588643787,1,84,61448419.08999999
2515,1548370745,3,84,61427517.19
2516,1235212309,2,83,61427394.419999994
2517,1396087672,2,84,61424059.65000001
2518,1003863580,2,84,61417561.720000006
2519,1326109836,2,52,61392252.92000001
2520,1649299827,3,84,61343580.03
2521,1417373713,2,84,61328123.59000001
2522,1003969114,3,82,61324672.16000001
2523,1437432929,2,83,61304751.24000001
2524,1851592307,3,83,61299873.400000006
2525,1083764724,2,83,61297263.18000001
2526,1518075449,2,84,61279099.989999995
2527,1447477815,2,84,61258432.1
2528,1962740241,3,83,61258054.20999999
2529,1821143058,2,74,61221478.64
2530,1730423146,1,84,61197161.970000006
2531,1083617823,3,84,61177730.16000001
2532,1467598730,4,84,61156610.32000001
2533,1447281043,4,78,61141403.25000001
2534,1730136201,1,84,61080815.830000006
2535,1093857948,3,83,61065403.080000006
2536,1275019994,3,72,61061223.61
2537,1144263328,1,84,61051572.230000004
2538,1386809473,2,83,61049737.45999999
2539,1306854880,2,84,61034703.16
2540,1023174455,1,84,61022929.949999996
2541,1235130600,3,84,61012042.220000006
2542,1427125269,1,84,60977306.61
2543,1558841163,3,75,60955445.62
2544,1912954058,3,83,60938809.83
2545,1306281126,1,84,60903449.800000004
2546,1275651267,3,83,60903367.18000001
2547,1316111446,3,83,60883086.45
2548,1174664601,2,82,60873402.46
2549,1326135047,2,83,60862612.949999996
2550,1891825808,3,83,60838943.440000005
2551,1215947809,2,83,60827774.760000005
2552,1083605661,2,79,60795176.769999996
2553,1245699065,2,84,60788805.03
2554,1093864589,1,84,60749786.68
2555,1881697464,2,84,60745382.88999999
2556,1588754519,2,83,60724166.87
2557,1851740963,1,84,60704909.4
2558,1780773408,3,83,60702527.02
2559,1053430983,2,83,60646267.53
2560,1427179076,3,82,60638653.43
2561,1932586427,2,84,60637087.89000001
2562,1205986668,2,84,60586643.61000001
2563,1073648374,3,81,60543120.37
2564,1992725352,4,84,60535535.9
2565,1336578772,2,84,60520629.12999999
2566,1568455053,3,83,60509971.5
2567,1548205909,1,84,60506533.529999994
2568,1619289998,2,84,60482563.96
2569,1902996028,1,84,60470871.77
2570,1649809526,2,44,60410796.57
2571,1902324163,3,78,60406778.42999999
2572,1437231693,2,84,60393888.22999999
2573,1013379460,2,84,60370713.44
2574,1194886499,1,82,60363738.51
2575,1952851735,3,83,60355281.4
2576,1821092297,1,84,60349810.75
2577,1497188031,2,84,60333719.730000004
2578,1306991211,2,84,60328443.28
2579,1265839906,3,80,60294164.66
2580,1104951755,2,83,60276697.879999995
2581,1265988182,5,62,60270144.42999999
2582,1043218944,3,84,60238823.230000004
2583,1538136700,2,83,60235391.56
2584,1801874573,2,84,60228824.190000005
2585,1306994181,2,83,60186155.2
2586,1194865832,4,83,60169579.06999999
2587,1326599648,1,84,60165869.870000005
2588,1336187475,2,83,60157742.1
2589,1649228966,1,84,60157424.400000006
2590,1225133473,2,84,60140585.349999994
2591,1114375326,3,81,60094768.99999999
2592,1184653388,3,84,60091603.05
2593,1780054379,3,84,60054674.97
2594,1861939738,3,83,60025219.39
2595,1871358663,2,43,59996001.36999999
2596,1578529285,1,84,59990502.410000004
2597,1740670942,2,84,59979761.57000001
2598,1306170576,2,52,59978656.98
2599,1962450528,3,83,59978027.410000004
2600,1194840421,2,84,59976666.53
2601,1821135963,2,84,59954001.089999996
2602,1932253267,2,24,59934661.099999994
2603,1740283324,2,84,59922519.28
2604,1285717298,1,84,59863458.370000005
2605,1669448882,2,84,59845670.34000001
2606,1922298942,3,84,59833566.84000001
2607,1821013590,2,84,59748156.529999994
2608,1104829159,2,84,59747925.33
2609,1720062524,2,84,59747075.129999995
2610,1215480876,2,84,59738851.67999999
2611,1215473558,4,50,59731881.69
2612,1770635310,6,82,59727646.12
2613,1962440891,2,84,59704681.03999999
2614,1225095201,2,83,59689826.27
2615,1740663483,3,83,59686460.7
2616,1881722437,1,84,59674242.86
2617,1821575606,3,68,59672618.55
2618,1730218868,4,82,59600298.42
2619,1093756025,4,80,59582720.64000001
2620,1538339742,3,81,59579495.19
2621,1528018389,1,84,59564299.08
2622,1639500796,4,81,59554176.70999999
2623,1205163185,1,84,59552819.0
2624,1003982133,1,84,59546502.05999999
2625,1609135748,2,84,59546491.660000004
2626,1437289097,2,84,59537939.61
2627,1043278351,3,84,59516149.7
2628,1093711996,1,84,59510214.98
2629,1730284605,2,84,59487694.92
2630,1174691281,3,79,59443900.31999999
2631,1609236801,1,84,59442692.25
2632,1508809765,2,84,59429709.63
2633,1366475998,2,78,59423655.35
2634,1710915301,1,84,59421796.29
2635,1326594896,3,83,59394805.29
2636,1740213446,1,84,59359960.21
2637,1356613244,2,84,59323408.6
2638,1861557183,2,84,59321031.23
2639,1508278359,1,84,59318219.940000005
2640,1043256886,2,84,59316954.81
2641,1225200314,4,83,59304451.68000001
2642,1669541538,1,84,59297372.59
2643,1740271022,2,84,59295649.5
