,cluster,count,total_paid_median,total_paid_mean,total_paid_std,total_claims_median,total_claims_mean,total_claims_std,paid_per_claim_median,paid_per_claim_mean,paid_per_claim_std,paid_per_beneficiary_median,paid_per_beneficiary_mean,paid_per_beneficiary_std,n_unique_hcpcs_median,n_unique_hcpcs_mean,n_unique_hcpcs_std,n_servicing_npis_median,n_servicing_npis_mean,n_servicing_npis_std,n_years_active_median,n_years_active_mean,n_years_active_std,n_months_active_median,n_months_active_mean,n_months_active_std
702,701,497,898.35,18572.504185110665,185283.38633984106,157.0,2300.6177062374245,12608.898877617241,6.040606060606061,7.502498114709539,16.814999358679252,6.837720588235294,11.564520629661127,79.26978560655338,1.0,1.06841046277666,0.35829469608849945,1.0,2.2012072434607646,6.958673990130214,2.0,2.89738430583501,2.0149474696974843,7.0,16.056338028169016,20.868946994510793
703,702,291,67561.74,137225.24127147766,186069.57552914854,951.0,1817.4707903780068,2299.8852628815453,74.66474747474747,75.29747349109736,27.26306340761174,156.3100567644276,175.44824893524793,95.38838695554524,2.0,2.195876288659794,0.5748614572116979,1.0,1.443298969072165,1.6165250437917242,4.0,3.8281786941580758,1.9873816900010417,23.0,28.945017182130584,24.248790959900365
704,703,331,251576.38,746610.056797583,1918649.399664199,3739.0,8004.601208459215,13277.904980713145,73.61873597006948,91.2762659930895,271.2212042097307,167.96765748031495,241.27268204852712,449.52929729149133,4.0,4.3444108761329305,1.7604554852417331,1.0,3.0876132930513593,4.4532790828106075,4.0,4.229607250755287,2.001930771774486,36.0,39.190332326283986,25.12737304116431
705,704,209,348692.02,680598.9394258374,1114235.8360392947,3736.0,6747.181818181818,9263.522966735969,85.98533981403212,97.4932355720508,59.4871016844342,230.73914197875908,324.49857162605343,294.38219507720936,4.0,3.937799043062201,1.0746005240763832,1.0,2.9808612440191387,4.265201008077814,4.0,3.9138755980861246,1.9420074872676503,32.0,36.038277511961724,24.144565977659234
706,705,181,106060.87,229839.38740331493,389864.94757211127,3953.0,7411.160220994475,11524.474553544635,31.016453527815468,31.19839013338484,12.351379834428329,34.053408961996595,34.970954768480745,14.240149991835784,9.0,9.19889502762431,3.3139769487275226,1.0,1.8121546961325967,1.8463376055624119,5.0,5.204419889502763,1.7879790952177108,47.0,45.79558011049724,25.243418995418764
707,706,272,72657.175,571931.2726470589,4556679.056615673,1198.5,16726.66911764706,165270.43419017945,71.5665412036563,69.36855928751936,40.667356401031846,153.52810024232673,174.36877509295797,120.43155896390778,2.0,2.827205882352941,2.471146167633619,1.0,1.5294117647058822,2.191702489003456,3.5,3.7426470588235294,2.0742537840345663,20.0,28.94485294117647,24.143495743039402
708,707,186,56669.94,200860.87360215056,393312.0206410348,1071.0,2978.6021505376343,4748.36585862407,60.70785274930102,67.51112124669555,39.9256517006519,184.92624149539958,206.66802123992747,120.15245847189018,2.0,2.3010752688172045,0.7095479525773323,1.0,1.6129032258064515,1.8010943103870083,3.0,3.252688172043011,2.0964882553786084,15.0,25.102150537634408,24.162631315875874
709,708,1484,497267.505,2329511.3029919136,5042269.2798043955,5503.0,21318.835579514824,58490.22383479156,90.75276668156403,119.66022440678049,146.74611995118303,304.55874855174136,520.4701109437614,653.2880897717896,5.0,5.683288409703504,3.5745735734966217,2.0,5.1347708894878705,10.084573111921923,4.0,3.910377358490566,2.1571878294538163,30.0,35.60646900269542,26.93382637692749
710,709,144,5186330.32,26467293.962222222,90100402.4292714,25453.5,461291.2083333333,4249455.211323919,142.66784021648954,260.11859486765866,309.030830551537,2009.189359665141,2568.089608350174,2225.0135558895868,2.0,3.4583333333333335,3.5946249694966337,1.0,1.0555555555555556,1.0888999888434143,7.0,4.854166666666667,2.4862383471584386,70.5,52.326388888888886,33.36675407913958
711,710,250,211704.615,294964.64236,289415.9091764623,2245.5,3318.58,2799.5570969989926,85.74523237412097,88.04323786948913,27.75301866120356,219.97887141280353,237.26249196303914,123.87854229437602,2.0,2.196,0.8344875540783424,1.0,1.78,1.6536439013918447,4.0,4.296,1.6526673098200357,36.0,39.476,18.965023397027473
712,711,376,6105.41,10396.051037234043,15206.58108866863,697.0,1247.3909574468084,2415.469885290371,10.877056788753237,12.239568763406236,9.348749553361394,11.678249552898922,13.338026743569225,9.869398335176026,4.0,4.236702127659575,2.150307581495146,1.0,1.5957446808510638,5.397419924739176,4.0,3.997340425531915,2.144759405574764,22.0,26.8031914893617,20.833398581458116
713,712,1183,25547.86,135657.25423499575,375710.03054350684,2652.0,10483.041420118343,24529.024189404867,9.836166666666665,12.739887319726597,17.027676002527812,12.213829787234044,15.051073391750215,17.80880448753275,10.0,11.722738799661876,8.676312070170843,1.0,2.487743026204565,6.403624467680838,5.0,4.4251901944209635,2.2149945346814244,34.0,39.44885883347422,28.386602496940533
714,713,223,404530.30000000005,689057.7995964126,1019799.3775900824,4347.0,7413.170403587444,10358.598395467387,97.90867523756287,93.18338700929382,25.21307346440672,226.66303164556965,230.8692235466891,89.30164072445871,3.0,3.6278026905829597,1.0486104561854974,1.0,3.600896860986547,5.775639982723566,5.0,4.515695067264574,2.1473795756065877,42.0,43.690582959641254,26.76437478751812
715,714,393,37446.579999999994,266491.9117048346,994397.096361067,878.0,4170.64631043257,11566.88239463069,44.808871610845294,68.62659717431079,169.58099933203823,67.37960820895522,113.78659237716644,306.6409651676708,4.0,5.633587786259542,5.000315459747857,1.0,2.4249363867684477,5.036609754072748,4.0,4.376590330788804,2.053036968366061,23.0,30.85496183206107,25.9698968600081
716,715,114,2327.825,15456.482192982454,69673.26220230717,29.5,373.2456140350877,2215.803681926492,59.503157894736844,68.59652004806642,42.876211262511525,65.13297619047619,74.24028523454152,46.76909981038953,1.0,1.263157894736842,0.7763384853755307,1.0,1.043859649122807,0.36166651820813644,1.0,1.8859649122807018,1.40011865445239,2.0,6.184210526315789,11.37110589921735
717,716,121,1652.3,6783.516776859505,15500.573051709636,28.0,104.05785123966942,170.22021509017176,46.29559999999999,63.724550589602664,41.74962137765873,50.51892857142857,68.34591559256685,45.20888307864801,1.0,1.0826446280991735,0.3313300685495793,1.0,0.9917355371900827,0.15789594509227967,1.0,1.8429752066115703,1.3416921185752066,2.0,5.2809917355371905,7.259732709147386
718,717,130,368731.48,19392861.37046154,44000828.018077105,2820.0,99985.1,315138.7243209954,132.18402943644648,219.05909598911072,275.59513959457126,610.7854740157479,1166.299678880093,1564.6229981039617,1.0,4.138461538461539,4.601573452086076,1.0,1.3,0.9933890000530295,3.0,3.8846153846153846,2.467257258182868,22.0,40.646153846153844,32.709162725109586
719,718,305,39859435.88,106760744.08406559,177588724.8678213,248881.0,683155.3672131147,1166344.7021446328,158.68261845862145,160.52351991968825,56.422412061069906,3435.893926482144,3328.5775488206455,1430.749051860219,3.0,3.1475409836065573,2.23927315490877,1.0,1.1508196721311474,1.7043503692582351,7.0,5.888524590163934,1.860434510001674,84.0,66.31803278688524,25.703019919057116
720,719,644,19597.140000000003,370558.9843944099,1276328.5730878466,443.5,3405.4937888198756,16303.121445579782,68.52752265235435,143.58776858046107,318.1629510256221,94.90704094015155,192.24467974883416,400.67089975180767,3.0,5.009316770186335,5.151808044421029,1.0,1.3462732919254659,1.2667423446810826,3.0,3.517080745341615,2.269142558307907,12.0,22.903726708074533,24.79169927858102
721,720,2394,404256.795,1385671.2769924812,4264279.348390843,12857.0,32410.503759398496,86305.65923587962,32.90369118789701,39.37138763109325,28.960882325612495,36.39815076899696,45.03502286626237,42.09752552444203,14.0,16.340434419381786,10.677225919794589,2.0,7.60860484544695,28.05711939047763,7.0,6.2368421052631575,1.4113607648850255,77.0,65.69674185463658,21.96250874710249
722,721,119,100943.81,317422.1016806723,798198.5907342152,1319.0,3790.27731092437,8125.977985390872,81.0058038243626,85.29571117493984,30.79198443333819,169.61942307692306,186.09405669709273,83.70124571826365,2.0,2.277310924369748,0.5663497414366936,1.0,2.0672268907563027,2.8005177863768607,2.0,2.831932773109244,1.7482161742909286,17.0,23.873949579831933,20.592311639915575
723,722,252,38630.244999999995,221797.98841269844,473545.39228332625,526.0,2520.126984126984,4982.308637000396,88.16128491109384,86.68579774831494,37.59973327133043,156.24866017964072,171.141288603267,98.80343930723562,2.0,2.5515873015873014,1.0262090625973017,1.0,2.0476190476190474,3.054243062197637,2.0,2.6865079365079363,1.8641449413837305,10.0,19.357142857142858,21.580559454886355
724,723,120,108584.555,13565045.21475,25637856.94020332,4446.0,96206.41666666667,179222.61405253786,26.174319302731153,68.89936864449577,64.49710552010961,60.86937083503332,1192.1902045800266,1528.3411766322358,2.0,2.3,0.7735110391785581,1.0,1.3333333333333333,0.9012907022553766,6.0,4.841666666666667,2.3081726678101395,51.5,48.1,31.800163838698502
725,724,820,1944.3149999999998,9484.057109756097,24588.10407567899,60.0,229.75731707317073,561.8270069351693,42.06060532687651,46.85713258237224,33.74737574294482,47.505610526315785,52.98044226813949,39.887907295305205,1.0,1.3097560975609757,1.1057193699372254,1.0,1.0597560975609757,0.39544406534304255,2.0,2.142682926829268,1.5352218413076508,3.0,8.9,12.953368040387954
726,725,552,150010.585,439952.5142028985,971064.174638001,4833.5,11665.407608695652,22878.271016783612,32.13572702449022,39.302812767796716,27.065524848907653,36.01786997145364,44.5271838167442,34.776944667547376,9.0,10.679347826086957,6.526261977554119,1.0,2.1902173913043477,2.515659548778291,7.0,5.443840579710145,1.9411762566741653,56.5,51.755434782608695,27.375919833742007
727,726,163,349183.19000000006,654533.0080981596,921988.4596988357,21042.0,45511.80981595092,70068.89727565697,16.21008094186902,16.833928990049863,7.363224924773655,18.475609676364822,19.108330245067314,8.21023087136105,37.0,34.70552147239264,15.398385563659868,1.0,9.674846625766872,18.858434087743436,6.0,5.306748466257669,1.899744259408365,61.0,55.82208588957055,26.21066606126776
728,727,142,2968.6000000000004,60243.26408450704,242044.5729144327,102.0,1530.1338028169014,7929.491079721843,29.805378431324534,55.85183486044786,91.02814109288751,86.82035098522167,132.6168602421202,223.87069160169958,1.0,1.7253521126760563,2.5575485996704677,1.0,1.767605633802817,3.232515418134714,2.0,2.295774647887324,1.7043487656033631,3.0,9.23943661971831,17.219043382241093
729,728,307,51212.17999999999,402510.30726384366,3823908.932300905,1814.0,4934.941368078176,18057.70149812106,29.750763888888887,35.85864282016305,27.02524175695842,34.11203624465139,43.843887718107695,87.84895772917224,4.0,4.355048859934853,2.0358708646040062,1.0,2.6091205211726383,4.692190167756894,5.0,4.8762214983713354,1.9125457975960531,35.0,38.93485342019544,24.19776208177165
730,729,196,1731.2600000000002,13180.11168367347,52156.302424068715,163.5,852.6428571428571,2464.8521721939487,13.736504476359228,17.982855715138747,16.94059145693228,19.001225603070175,31.032883948924756,47.05626089253709,1.0,1.5357142857142858,1.5960688886874224,1.0,1.489795918367347,2.1351509786726677,2.0,2.326530612244898,1.678066715486065,5.0,12.826530612244898,16.722486326119803
731,730,197,1454.4,4901.019289340102,11105.1002896504,48.0,182.87309644670052,473.71135525659116,40.34098360655738,44.585739053618234,35.56612268798597,44.84448888888889,51.8156403372629,45.368174477795044,1.0,1.3197969543147208,1.2593584207966786,1.0,1.0710659898477157,0.3425971941797795,1.0,1.9441624365482233,1.4680018816405391,3.0,6.852791878172589,10.942505347866975
732,731,260,36313.375,283619.320576923,1908871.862633892,1468.0,5277.888461538461,23699.19004625505,30.95944050832209,36.63335971281096,26.759984013688406,71.4995637048545,120.81193764050163,206.2987463570486,2.0,2.9115384615384614,2.1007126797812643,1.0,1.523076923076923,1.9380975610691358,4.0,3.9423076923076925,1.8868930309811733,26.0,29.74230769230769,21.552999649278412
733,732,111,220139.3,749487.4536936937,1263730.2187370737,6239.0,16085.378378378378,24288.666788163515,41.833168480052755,48.19196448388949,26.211518604080712,179.8251094890511,217.55001875853858,152.79949220583404,1.0,1.5135135135135136,3.479458852556509,0.0,0.42342342342342343,0.5143318622613852,3.0,3.2882882882882885,2.055535264894579,23.0,27.47747747747748,22.256295063255028
734,733,554,54359.259999999995,94462.43355595667,164757.4919668276,2887.0,4414.7870036101085,6822.976956408316,21.71235680490996,23.37313807920389,12.891633827274093,23.024999305948942,32.27343478354852,121.03958935634444,5.0,5.727436823104693,1.8299512144253616,1.0,1.4133574007220218,2.9615807430681094,5.0,4.907942238267148,1.776023278967688,44.0,42.90974729241877,23.372503874600415
735,734,218,11572.9,46798.06857798165,111637.84201338713,533.0,1662.545871559633,4367.206976361872,27.303541506019663,31.786214582329297,26.170272653558133,29.54909121387283,35.713133167511856,32.02692165641261,4.0,4.963302752293578,3.157688606637786,1.0,1.408256880733945,0.9992281297917809,4.0,4.270642201834862,1.961650896580254,18.0,26.15137614678899,22.73104665360706
736,735,457,147244.06999999998,377429.07547045953,785393.7260281054,5634.0,12219.024070021882,20732.48496653445,28.032573638797984,30.406085707882536,16.78461046930996,31.312198201417427,33.34322583546387,18.65599582189444,9.0,10.065645514223196,4.8113605132123896,1.0,2.989059080962801,4.848346004685602,7.0,5.908096280087527,1.6087344130596715,60.0,55.433260393873084,24.68051181094162
737,736,338,85943.155,699683.6787869823,3203976.5873761433,1248.5,8234.420118343196,33653.6784506416,74.01966865927572,94.02165826812913,101.4068444072517,88.73895738432032,115.03842742228781,118.96633054212057,2.0,2.7071005917159763,1.9320834517765428,1.0,1.0059171597633136,0.21781328731729857,5.0,4.855029585798817,2.226023886515088,35.5,39.94378698224852,30.317309642421904
738,737,131,5118508.54,17127575.279923666,35488334.68300914,28623.0,140804.6183206107,339055.12806625187,118.516911128798,192.22859871135927,249.039601933828,1225.698673427323,1687.4229793515676,1470.6228130813963,3.0,3.5267175572519083,1.768651134338557,1.0,1.282442748091603,1.7199052261917285,5.0,4.908396946564886,2.028452921959489,49.0,52.02290076335878,27.25618226239408
739,738,260,1750.3899999999999,8733.135,21054.048047176424,59.5,289.4730769230769,1459.4112088415748,43.08479772703576,49.483749379417056,38.215497004207215,46.977404181184674,55.708805579894694,42.62263765832802,1.0,1.4,1.584675648578255,1.0,1.0769230769230769,0.41432616579956894,1.0,2.0961538461538463,1.5504341823651049,4.0,8.746153846153845,13.352547535602513
740,739,555,2184.01,8270.630954954955,21850.271472463563,57.0,229.7963963963964,662.5373989754404,44.81807692307692,46.051435971406455,30.17567366255789,48.96416666666667,52.16377373152498,38.15431812263897,1.0,1.3621621621621622,1.2446313630845383,1.0,1.0702702702702702,0.5138153797928363,1.0,2.0108108108108107,1.4704889625742146,3.0,7.702702702702703,12.574969834095894
741,740,355,68062.32,479855.24363380286,1468274.5507554156,5400.0,23287.256338028168,63249.229198261535,12.98525244299674,27.617801255729976,90.00787535122596,20.80100917431193,76.40546551793234,274.0965602837081,6.0,9.132394366197182,8.379888735017165,1.0,9.67887323943662,29.61987954505469,6.0,5.163380281690141,1.907851709629907,52.0,48.51830985915493,27.23545747785429
742,741,145,87575.20000000001,317061.55144827586,640960.1179570616,2670.0,5429.3448275862065,9553.258983180172,45.99871224832214,57.68930676697525,92.82464798782469,150.39810572687225,194.145670647547,199.49412805051594,2.0,3.3379310344827586,1.9515687765628884,1.0,2.193103448275862,3.8717218243382945,4.0,4.103448275862069,2.047098685168823,28.0,30.951724137931034,24.351970897445618
743,742,276,15148.150000000001,225091.30807971014,659674.8719730368,988.5,6809.463768115942,46277.392680567165,32.446040865281645,40.52982251913168,47.940101817037814,91.86875,145.7195934406315,205.018231088898,2.0,3.6666666666666665,4.148749355181757,1.0,1.6884057971014492,2.8356194760425284,2.0,3.108695652173913,2.103450957083082,11.0,20.670289855072465,23.490268497773624
744,743,375,630.24,61101.77669333334,384174.0716715068,41.0,1200.1733333333334,8232.717731422366,21.767777777777773,28.487127255943623,33.861541384136196,23.808139534883722,37.02179558460342,58.97396761458022,1.0,2.7733333333333334,5.639275310264248,1.0,1.1706666666666667,1.448839968699789,1.0,1.928,1.5120337262458134,2.0,7.485333333333333,15.583968635471962
745,744,181,1422.0,28393.97220994475,224536.66914617564,206.0,1576.3314917127072,5645.244148893285,6.755930232558139,8.866686649386448,6.679116131134632,7.543839338452452,10.717842028090526,12.754015294620526,2.0,3.0386740331491713,3.04660948320511,1.0,1.0883977900552486,0.6607472006041331,2.0,3.0718232044198897,2.2336645256202003,4.0,8.243093922651934,11.893813486991949
