,billing_npi,changepoint_month,changepoint_idx,type,direction,mean_before,mean_after,pct_change,std_before,std_after,is_covid_period
6353,1689621468,2019-09,20,mean_shift,increase,35233.12333333333,363040.815,9.303963448146268,24349.53485367885,51028.29291622229,False
6354,1689621468,2024-10,81,trend_break,increase,930578.98,1034795.16,0.11199068777578455,699683.6054921154,766518.4387989391,False
6355,1538166632,2021-07,42,trend_break,decrease,618859.9216666665,523479.4683333333,-0.15412284750369304,32867.19751860377,30059.66331471685,True
6356,1538166632,2023-11,70,mean_shift,increase,467087.80000000005,716994.1366666667,0.5350307515335053,10076.050048525234,52576.94384776129,False
6357,1538166632,2024-10,81,variance_shift,decrease,735221.3666666667,462313.01,-0.3711920913065985,36516.14115932231,170102.39425473197,False
6358,1902839533,2018-07,6,mean_shift,increase,298714.18833333335,459798.13333333336,0.5392577630752113,19037.937169442936,54753.058241769126,False
6359,1902839533,2020-04,27,trend_break,increase,503144.2583333333,674571.9066666667,0.3407127190536711,40814.2693172871,22014.718023106372,True
6360,1902839533,2024-07,78,mean_shift,decrease,692143.045,0.0,-0.9999999999985552,86540.97160185095,1e-06,False
6361,1851454011,2019-12,23,mean_shift,increase,14250.213333333333,181269.30500000002,11.720462546638801,10295.29812252076,68105.50412006972,False
6362,1851454011,2024-01,72,mean_shift,increase,626013.0333333333,2722257.4966666666,3.3485636108374712,42777.420727116194,121011.42216534534,False
6363,1083759633,2024-10,81,variance_shift,decrease,489528.36000000004,246260.13666666663,-0.49694408579890337,77280.1632366439,150425.81059987037,False
6364,1467725911,2020-03,26,trend_break,decrease,657904.8250000001,528418.7483333334,-0.19681581855927235,54787.24396690254,59041.29625560341,True
6365,1467725911,2022-08,55,trend_break,increase,485765.79833333334,674882.3916666667,0.3893164030522625,44142.32928786984,31479.512924528215,False
6366,1467725911,2024-10,81,variance_shift,decrease,553991.9249999999,302714.2833333333,-0.4535763615439215,47838.189994268534,105484.62472844872,False
6367,1013248038,2019-06,17,mean_shift,decrease,1452149.6466666665,464326.26999999996,-0.680249021809483,72819.47008734815,57675.60148601877,False
6368,1013248038,2024-10,81,variance_shift,decrease,390239.18,226958.18333333335,-0.4184126172729459,8900.013524721948,160882.7277346869,False
6369,1366047474,2021-08,43,mean_shift,increase,0.0,96265.18166666666,96265181666.66666,1e-06,26296.384517453607,True
6370,1366047474,2023-01,60,mean_shift,increase,428387.9716666667,959505.6466666666,1.239805293627685,86397.00616592901,239195.2552129681,False
6371,1124248752,2018-12,11,mean_shift,decrease,636996.3366666668,99360.45999999998,-0.8440172191243884,156876.1523437185,16468.858929087077,False
6372,1124248752,2019-09,20,mean_shift,increase,99436.87,616152.2366666667,5.196416245417523,15869.280136679334,182060.96621249244,False
6373,1124248752,2021-11,46,mean_shift,increase,408756.8466666667,676601.7816666666,0.655267152546969,54980.38961176597,45404.24502206142,True
6374,1851520464,2022-07,54,trend_break,increase,574681.4400000001,749841.0016666666,0.3047941859169172,28598.96109948164,16470.22552848993,False
6375,1851520464,2024-10,81,variance_shift,decrease,910166.32,622011.08,-0.31659624583744583,26716.334565938632,442622.32853688014,False
6376,1710585666,2018-07,6,trend_break,increase,513385.26333333337,599008.495,0.16678163122673423,25521.048630021018,26646.241876896107,False
6377,1710585666,2024-10,81,variance_shift,decrease,629053.6183333333,412195.85666666663,-0.34473653015601885,23281.77400830337,293033.95015339676,False
6378,1619344017,2023-05,64,trend_break,increase,568885.255,651485.2883333334,0.14519629856321067,25954.35573868995,27656.866513937584,False
6379,1619344017,2024-10,81,variance_shift,decrease,739242.7400000001,429319.1533333333,-0.41924468093693756,27916.313921146542,315185.3675682339,False
6380,1558413336,2018-09,8,variance_shift,decrease,609617.895,484895.4966666666,-0.2045911042902191,8943.43418051172,175112.8364393919,False
6381,1558413336,2018-12,11,variance_shift,increase,498304.7066666666,587446.1149999999,0.17888935653337942,181666.37277358447,22220.250784505104,False
6382,1558413336,2024-10,81,variance_shift,decrease,621302.7233333333,416051.56666666665,-0.3303561194213816,14127.153888651541,294406.2090927246,False
6383,1801856786,2020-01,24,mean_shift,increase,311.95666666666665,8477.449999999999,26.1750883364941,445.37172595443496,6187.9219179712645,False
6384,1801856786,2020-11,34,mean_shift,increase,20901.215,553890.84,25.500413491488395,14268.008024348073,134028.75759312412,True
6385,1124233853,2020-10,33,mean_shift,increase,235007.48500000002,875263.7000000001,2.724407756617946,51001.23103576808,24393.21772511478,True
6386,1124233853,2024-10,81,mean_shift,decrease,907955.9333333332,396832.7766666667,-0.5629382857708113,29643.778213214926,389959.5389031887,False
6387,1225097231,2019-12,23,variance_shift,decrease,561982.64,349715.4216666667,-0.3777113441314764,32176.571198379017,124136.05076527441,False
6388,1225097231,2022-08,55,mean_shift,increase,483805.5933333333,895782.35,0.8515336786980273,58078.61411840748,34739.34910943943,False
6389,1144565375,2019-12,23,mean_shift,increase,140655.83666666664,299844.8033333334,1.1317622534412781,42308.82947331019,86006.31974793752,False
6390,1144565375,2021-03,38,mean_shift,increase,372168.695,615841.295,0.6547369600749071,110712.90391322735,44414.75662779865,True
6391,1841354263,2018-10,9,mean_shift,increase,368570.02,571161.6583333333,0.5496693364609081,37467.77443790199,40585.29046560036,False
6392,1841354263,2024-10,81,mean_shift,decrease,679390.7166666667,0.0,-0.9999999999985281,172773.96585559318,1e-06,False
6393,1649203068,2020-04,27,mean_shift,increase,442732.40666666673,665868.4,0.5039974259233035,29986.95412157753,50268.20160596791,True
6394,1649203068,2024-07,78,mean_shift,decrease,593224.5416666666,0.0,-0.9999999999983142,60542.14715507537,1e-06,False
6395,1255468963,2024-10,81,mean_shift,decrease,601098.675,108683.58,-0.8191917824460032,67185.58972268009,146743.18779075556,False
6396,1396287082,2019-12,23,mean_shift,increase,11658.453333333333,227406.07499999998,18.505681283751844,16666.0747301253,68660.66406254514,False
6397,1760472070,2020-01,24,mean_shift,increase,120347.68333333335,515705.50499999995,3.2851303050706675,52368.535755343204,20678.101031625585,False
6398,1760472070,2021-04,39,mean_shift,decrease,758511.3883333333,368048.12666666665,-0.5147757405780174,96986.83770373886,421345.14849876956,True
6399,1760472070,2021-08,43,mean_shift,increase,323811.96,962257.1433333334,1.9716541147256008,346304.26870198216,215675.74789308163,True
6400,1023320967,2018-12,11,mean_shift,increase,0.0,260217.79166666666,260217791666.66666,1e-06,42272.74180268801,False
6401,1023320967,2019-10,21,trend_break,increase,354398.12333333335,494053.2333333334,0.39406278082418544,42301.89567004603,25476.5990501874,False
6402,1023320967,2021-12,47,trend_break,increase,674460.25,810707.7783333333,0.2020097230832081,49913.641744008186,47746.84527105017,True
6403,1023320967,2024-04,75,trend_break,decrease,775261.8850000001,624263.7083333334,-0.1947705408817718,65334.749430357726,33592.45707423318,False
6404,1811971302,2022-12,59,mean_shift,increase,512798.7316666667,1163042.8766666667,1.2680299401001807,59221.229326763285,235549.33742414773,False
6405,1811971302,2024-10,81,variance_shift,decrease,883840.8966666666,466792.0866666666,-0.4718595977764703,77772.23938666118,267600.84723856783,False
6406,1255542601,2019-07,18,trend_break,decrease,722578.8766666666,471811.98,-0.34704432244564637,41282.00204069954,50249.619164580065,False
6407,1255542601,2022-05,52,variance_shift,decrease,619011.83,402359.2916666667,-0.34999741173441434,58089.53530654821,162069.7303575932,False
6408,1255542601,2022-08,55,variance_shift,increase,449612.8383333333,538617.435,0.19795830785526342,201310.9632124825,95546.48107226983,False
6409,1720154081,2018-10,9,mean_shift,increase,174432.54166666666,631746.4716666668,2.6217237083622065,14955.106053421709,125753.89013918136,False
6410,1720154081,2024-10,81,variance_shift,decrease,576498.3733333333,390470.61999999994,-0.32268565175195874,46904.7776863384,225427.7000246237,False
6411,1992281000,2018-10,9,mean_shift,increase,0.0,540624.8316666667,540624831666.6667,1e-06,40975.83891641674,False
6412,1992281000,2021-05,40,trend_break,increase,519113.5716666667,776798.8699999998,0.4963948399682788,66728.76587584625,92260.07125189414,True
6413,1992281000,2024-10,81,variance_shift,decrease,735338.4883333333,513266.73,-0.301999367442827,40323.80133263927,248346.82541222568,False
6414,1487776217,2020-10,33,mean_shift,increase,414495.9316666667,663443.3316666667,0.6006027586287632,18747.198775345292,62520.37407737618,True
6415,1487776217,2024-10,81,variance_shift,decrease,713849.48,426495.45999999996,-0.40254147134714935,41363.25698013347,282568.7403596099,False
6416,1497967640,2020-03,26,trend_break,decrease,655403.705,523128.3383333334,-0.20182273254995525,28378.770325144713,25364.315778524557,True
6417,1003367491,2023-01,60,mean_shift,increase,607307.3533333334,920025.5216666666,0.5149257070845582,59422.348466174764,84357.61067433392,False
6418,1003367491,2024-10,81,mean_shift,decrease,924287.8183333334,288839.8833333333,-0.6875000648014014,183906.195206351,264224.48166844307,False
6419,1396079414,2019-01,12,mean_shift,increase,214538.16166666665,369172.78,0.7207790778634167,22140.99590941795,26811.356028464677,False
6420,1396079414,2022-05,52,trend_break,increase,553447.6766666666,709668.105,0.2822677462013095,40984.87989441868,48401.00425697994,False
6421,1821206210,2020-08,31,trend_break,increase,561578.62,637150.6133333333,0.1345706382718037,22700.113613270732,20565.99050801719,True
6422,1821206210,2024-10,81,variance_shift,decrease,688142.565,459524.2966666667,-0.3322251521136482,11463.876744374933,325179.62142051436,False
6423,1316015191,2021-11,46,mean_shift,increase,452495.37000000005,705288.3316666667,0.5586641950968646,25063.08847114537,83391.09892326675,True
6424,1558459164,2020-03,26,trend_break,decrease,764229.6866666666,576907.8283333333,-0.24511198871392742,48815.029513894806,38208.35812947735,True
6425,1558459164,2024-10,81,variance_shift,decrease,399122.13333333336,206950.78,-0.4814850825933946,60553.0213578425,101101.04183555712,False
6426,1144209271,2021-07,42,trend_break,increase,547253.2433333333,654031.2866666666,0.19511632801434026,50611.37271219166,47488.37880953753,True
6427,1144209271,2024-10,81,variance_shift,decrease,617673.2766666667,406485.18333333335,-0.34190906634764634,24760.38911401115,164944.74367460047,False
6428,1235139312,2021-08,43,variance_shift,increase,539719.3866666666,621578.1866666666,0.15166918591791254,77144.94986824703,15980.738395064347,True
6429,1235139312,2024-10,81,variance_shift,decrease,705008.3450000001,499541.29000000004,-0.29143918147480735,69570.23597717322,311246.38706483605,False
6430,1821138819,2018-12,11,mean_shift,increase,74873.205,718970.0383333334,8.602501166134548,7713.946540923105,56078.57932297386,False
6431,1518984251,2024-10,81,variance_shift,decrease,532001.375,316899.99333333335,-0.4043248603751491,51705.16387914884,225592.26803378173,False
6432,1366499048,2020-04,27,mean_shift,decrease,917810.3666666666,166679.42166666666,-0.8183944878800653,197968.3406960872,19430.920134373697,True
6433,1366499048,2020-10,33,mean_shift,increase,166679.42166666666,422429.1533333334,1.5343809638156332,19430.920134373697,50415.89005019072,True
6434,1366499048,2024-10,81,mean_shift,decrease,357795.64666666667,145753.81666666668,-0.5926339014318751,137622.9541248906,206127.02429864166,False
6435,1306897681,2021-03,38,variance_shift,increase,466944.2,627342.4633333333,0.34350627619529217,23687.12356825132,38071.38935581108,True
6436,1306897681,2024-10,81,variance_shift,decrease,754690.37,463580.03333333327,-0.3857347969953307,45687.932922516615,265697.169196287,False
6437,1346389764,2020-06,29,mean_shift,increase,291313.6766666667,597209.5466666666,1.0500566725844758,75379.20705103107,103103.19677674513,True
6438,1346389764,2024-10,81,variance_shift,decrease,634863.165,374693.7933333333,-0.4098038538214088,105112.83226579802,180026.78359858145,False
6439,1619932381,2021-10,45,variance_shift,increase,596409.6549999999,650353.2766666666,0.0904472642492286,28606.68224913842,68782.28873491794,True
6440,1619932381,2024-04,75,trend_break,decrease,689818.7183333333,573008.4366666666,-0.1693347521051935,53156.281148529946,43226.2275322557,False
6441,1043420847,2021-10,45,variance_shift,increase,570942.845,632513.4983333332,0.1078403098881559,7705.436580813304,24383.30517308475,True
6442,1306334982,2019-03,14,mean_shift,increase,0.0,78534.45833333333,78534458333.33333,1e-06,77332.14413180511,False
6443,1306334982,2019-08,19,mean_shift,increase,36914.66166666667,301846.02166666667,7.1768600342354425,19798.600157706718,63287.59040006043,False
6444,1306334982,2020-05,28,mean_shift,increase,413059.1883333333,661634.0499999999,0.6017899339536498,69173.83036263009,67567.55563609085,True
6445,1790864312,2020-03,26,variance_shift,increase,533426.2066666667,698317.4266666666,0.3091172086015075,36719.442294696266,16691.111992514798,True
6446,1790864312,2021-08,43,trend_break,decrease,713560.2000000001,613537.3733333333,-0.1401743352088956,62497.90405692176,31275.90272332956,True
6447,1790864312,2024-10,81,variance_shift,decrease,582266.85,410245.17,-0.2954344386937099,59062.270916199035,296829.6642604985,False
6448,1609249994,2021-03,38,mean_shift,increase,408397.0416666667,758570.8583333333,0.8574347532899631,32897.7296316343,49593.0912935542,True
6449,1932208576,2020-03,26,mean_shift,decrease,486097.26499999996,134006.125,-0.7243224048982783,96127.01686841674,131125.86264149754,True
6450,1932208576,2020-07,30,mean_shift,increase,208924.08,385322.62666666665,0.8443188868694425,242491.50493047028,56634.07610158355,True
6451,1013935915,2020-08,31,variance_shift,increase,528275.5100000001,714048.1466666665,0.3516586196969734,40091.26446325079,101776.5432277877,True
6452,1013935915,2022-05,52,variance_shift,decrease,666991.7233333333,501560.3666666667,-0.2480261011930776,77567.62873027525,239496.2785482985,False
6453,1013935915,2022-08,55,trend_break,increase,479423.43500000006,698634.87,0.45723971545016917,222664.96524411647,117313.90128836164,False
6454,1972695260,2023-11,70,trend_break,decrease,613509.8316666667,445978.2783333334,-0.2730706904532278,37666.84826350594,50623.241758720804,False
6455,1972695260,2024-10,81,variance_shift,decrease,438592.7916666667,232290.68000000002,-0.47037278219334533,65324.40569368563,104840.48757957752,False
6456,1518193812,2019-09,20,trend_break,increase,455026.4183333333,650430.86,0.4294353773610836,48921.186784487254,42344.19195707902,False
6457,1518193812,2024-07,78,variance_shift,decrease,624401.4566666667,423000.30499999993,-0.32255073961792674,48041.54632114068,322130.37253386836,False
6458,1518193812,2024-10,81,trend_break,increase,439938.25166666665,617885.7266666667,0.4044828435023722,313137.0223340632,165838.77310180297,False
6459,1225377807,2021-07,42,trend_break,increase,513130.86166666675,729504.6566666667,0.4216737116469447,38275.41803938001,40040.39702291761,True
6460,1225377807,2024-10,81,mean_shift,decrease,964075.4483333332,153929.46,-0.8403346332831634,24919.535827688545,217689.12998176686,False
6461,1003878596,2019-09,20,variance_shift,increase,386528.56,526533.2033333333,0.3622103456804616,13920.952428031223,55158.236396241315,False
6462,1003878596,2023-05,64,variance_shift,increase,666554.9683333334,950546.105,0.4260580899671896,51799.8100305485,135205.93466614463,False
6463,1720471626,2019-01,12,trend_break,increase,519961.715,745276.5749999998,0.4333297115914899,82172.52132762126,48837.28683429735,False
6464,1720471626,2022-12,59,variance_shift,decrease,759094.5533333333,416755.5116666667,-0.4509833987912805,105544.59067742179,17890.912334005283,False
6465,1720471626,2024-10,81,variance_shift,decrease,445694.03,254394.71999999997,-0.4292166758427768,32032.10139741326,132156.48303141663,False
6466,1215219878,2019-09,20,trend_break,increase,543077.4483333334,767068.81,0.4124482840406429,104024.1220879024,123563.99525045822,False
6467,1215219878,2020-04,27,trend_break,decrease,788323.7000000001,405890.43333333335,-0.4851221226333568,105897.36338203624,72727.67763852271,True
6468,1215219878,2021-04,39,variance_shift,increase,512947.4566666667,662911.24,0.2923570072996643,41048.8273056493,137947.94542571,True
6469,1811029440,2022-07,54,trend_break,increase,585748.6983333334,747362.8849999999,0.2759104495259509,28805.76359624335,18296.787537634937,False
6470,1811029440,2024-10,81,variance_shift,decrease,945258.3566666666,588196.6233333333,-0.3777398325174171,49712.986585113176,417090.13158580795,False
6471,1124056296,2021-07,42,variance_shift,increase,496108.24499999994,642505.1749999999,0.2950907014248572,38914.845067764996,120777.74741886306,True
6472,1366694010,2019-05,16,mean_shift,increase,0.0,34002.87333333333,34002873333.333332,1e-06,15249.962981160168,False
6473,1366694010,2020-11,34,mean_shift,increase,162626.00666666668,635984.0883333333,2.9107157665993384,62237.39930120606,56775.096282590275,True
6474,1689661613,2019-04,15,mean_shift,increase,391415.79833333334,662308.7233333333,0.6920848012593832,30088.127017454193,79451.56830506888,False
6475,1689661613,2023-05,64,variance_shift,increase,654710.07,776784.1099999999,0.18645511287127975,42784.41080018907,65472.653437589826,False
6476,1689661613,2024-10,81,mean_shift,decrease,928141.5966666667,357285.73333333334,-0.6150525581257142,124251.03778131735,215152.9220301168,False
6477,1962821215,2018-04,3,mean_shift,increase,97895.38666666667,314408.5716666667,2.211679144135921,57425.80134533263,51409.7775891033,False
6478,1962821215,2021-10,45,trend_break,increase,554250.1266666666,673876.5016666666,0.215834637186703,24686.812248872804,32228.41735331165,True
6479,1821288606,2020-10,33,variance_shift,increase,436006.45999999996,613259.8516666667,0.4065384528161812,31131.911129301036,49609.398515952584,True
6480,1821288606,2024-10,81,mean_shift,decrease,601899.9483333334,291814.1533333333,-0.5151783047300724,43500.49607756806,141836.03976301308,False
6481,1265182984,2022-07,54,mean_shift,increase,0.0,81931.45333333334,81931453333.33334,1e-06,26705.562815262543,False
6482,1265182984,2023-05,64,mean_shift,increase,89852.68333333333,559078.3333333334,5.2221662457653695,39828.15722874641,713854.2291633433,False
6483,1265182984,2023-08,67,mean_shift,increase,33367.04166666667,2057556.3933333338,60.6643337406848,43457.22213247408,1172033.7765859847,False
6484,1194790733,2018-11,10,mean_shift,increase,92002.78000000001,527515.6633333333,4.733692648511268,54484.51702152152,38605.87887855811,False
6485,1932590601,2019-10,21,mean_shift,increase,375228.6933333333,587258.8133333334,0.5650690466016112,40409.05423603485,91555.35034457989,False
6486,1134206386,2021-11,46,variance_shift,increase,698090.4166666666,900982.2966666667,0.2906383974851054,35732.43808931348,64636.59602596654,True
6487,1134206386,2023-04,63,mean_shift,decrease,978247.4100000001,327528.3966666666,-0.6651885879592242,85608.97581161092,47102.94800948269,False
6488,1134206386,2024-10,81,mean_shift,decrease,286262.09500000003,125719.31666666665,-0.560824437244381,32285.24280719694,70571.6730938448,False
6489,1568707172,2018-05,4,mean_shift,increase,80125.07250000001,443750.865,4.53822731324782,53115.28628580665,139946.13199590982,False
6490,1285963090,2018-05,4,trend_break,increase,509629.22250000003,628388.2483333333,0.23303025138653666,32940.51800214594,49393.751150856835,False
6491,1285963090,2022-07,54,variance_shift,decrease,645415.87,501046.84,-0.22368373123483357,37818.196160721425,16304.7392982892,False
6492,1609117522,2018-04,3,mean_shift,increase,46935.32000000001,326677.2316666667,5.960157758820149,42010.1452585375,103980.85774125915,False
6493,1487605168,2020-03,26,variance_shift,decrease,621506.2633333333,419956.9733333333,-0.32429164739017036,38059.217235270444,134840.69603067765,True
6494,1487605168,2020-06,29,variance_shift,increase,466132.8616666666,568893.75,0.22045407390006688,169592.5522291326,63301.21755940433,True
6495,1487605168,2024-10,81,variance_shift,decrease,525967.6616666667,319694.6533333333,-0.392178119238949,57525.56096339926,112064.71355761254,False
6496,1073698346,2018-11,10,variance_shift,decrease,520519.9550000001,440264.3166666667,-0.15418359577238336,39738.17122563943,161476.1712653985,False
6497,1073698346,2019-02,13,variance_shift,increase,442128.20333333337,545776.0283333333,0.2344293447428469,162075.72063699953,23141.391100960136,False
6498,1962895276,2019-12,23,trend_break,increase,397493.8333333333,470872.6566666667,0.18460367728928817,28542.227326626195,21004.704659227293,False
6499,1841520368,2018-09,8,trend_break,decrease,742256.8083333332,610935.6416666667,-0.17692147137236602,35978.030154454966,47230.46742452948,False
6500,1841520368,2024-10,81,variance_shift,decrease,605564.9400000001,456364.03333333327,-0.24638300008983413,24593.34188364918,234913.49772710065,False
6501,1386868867,2020-11,34,variance_shift,decrease,644797.6283333333,564229.8433333333,-0.12495049835733099,29867.173140979496,11973.71925043353,True
6502,1386868867,2022-03,50,trend_break,increase,548563.4400000001,591678.6966666668,0.07859666452906178,12567.76709592979,13229.256661696714,False
6503,1386868867,2024-10,81,variance_shift,decrease,606950.8,407385.39666666667,-0.32879996753114843,17284.082314746556,288551.878493274,False
6504,1669566576,2019-09,20,mean_shift,increase,304662.7166666666,788996.6749999999,1.5897381984604844,11736.429207047102,26801.767179244536,False
6505,1669566576,2024-04,75,mean_shift,decrease,627500.9483333334,81239.33166666667,-0.8705351252722215,74436.47994255138,6872.838530356988,False
6506,1669566576,2024-10,81,mean_shift,decrease,81239.33166666667,12829.88,-0.8420730483913336,6872.838530356988,18144.190300619324,False
6507,1699869537,2020-04,27,trend_break,decrease,753063.3066666666,550407.8366666667,-0.2691081456308873,96927.44987480345,56161.92817045205,True
6508,1699869537,2023-12,71,variance_shift,decrease,467083.6166666667,393956.84,-0.15656035462853088,39516.14492343376,86717.12220717373,False
6509,1619466141,2018-10,9,mean_shift,increase,0.0,77950.51166666667,77950511666.66667,1e-06,27293.642531615325,False
6510,1619466141,2019-08,19,mean_shift,increase,143699.2333333333,280160.56666666665,0.9496316032239355,25800.62384946128,11971.648838196801,False
6511,1619466141,2020-12,35,trend_break,increase,464078.43,667455.465,0.43823849990089336,52151.10600531469,38645.94208785421,True
6512,1164643862,2022-05,52,trend_break,decrease,587061.7816666667,310282.3433333334,-0.4714656054548226,72305.19184912513,100642.09478615614,False
6513,1164643862,2022-12,59,mean_shift,increase,332788.63166666665,621464.8783333333,0.8674462382325245,96238.20980783615,67814.59912223773,False
6514,1285729418,2018-09,8,variance_shift,decrease,585755.735,524220.7866666667,-0.10505223364689421,32314.294392126027,163384.11531434878,False
6515,1285729418,2018-12,11,variance_shift,increase,522555.79000000004,627316.5433333333,0.20047764341704608,163457.8862814679,29229.130614410707,False
6516,1285729418,2024-10,81,variance_shift,decrease,604406.875,362244.62999999995,-0.4006609703101067,20355.155838961353,267170.6470300456,False
6517,1528009412,2021-03,38,variance_shift,increase,510183.325,728318.6366666667,0.427562605395304,65260.82874040224,31581.714814395673,True
6518,1528009412,2024-05,76,trend_break,decrease,636342.5983333334,476135.14166666666,-0.25176289798297297,68279.73643872835,49513.11388328794,False
6519,1336328244,2019-06,17,mean_shift,decrease,1143038.5683333334,541847.58,-0.5259586202847075,211336.36960614764,88139.28789876233,False
6520,1336328244,2024-10,81,mean_shift,decrease,462822.3716666666,162111.45666666667,-0.6497328854620015,117996.38150407073,128451.36735135049,False
6521,1104378728,2018-04,3,mean_shift,increase,87808.79333333333,421213.05499999993,3.796934783025941,76286.614435782,102636.40207914668,False
6522,1104378728,2018-07,6,mean_shift,increase,208776.53833333333,530987.7100000001,1.5433303676617147,139881.73624998564,25113.924072790676,False
6523,1598986556,2021-07,42,variance_shift,increase,502806.91500000004,576994.2816666666,0.14754643274251514,22352.473091801952,10912.034025394709,True
6524,1598986556,2023-10,69,trend_break,increase,642440.125,928935.5766666667,0.44594887603918065,25530.856545117847,16664.060296175823,False
6525,1841380540,2019-04,15,mean_shift,increase,409115.36000000004,643362.7466666667,0.5725705010589044,63020.732864696016,76772.03389137155,False
6526,1841380540,2024-10,81,variance_shift,decrease,715216.645,411673.3333333333,-0.42440750475856487,91205.7851960269,264934.02120755543,False
6527,1033362678,2018-04,3,mean_shift,decrease,145165.75999999998,5376.621666666667,-0.962962191169394,19952.767457552658,2306.719470856248,False
6528,1033362678,2018-10,9,mean_shift,increase,5376.621666666667,359351.2183333333,65.8358758614838,2306.719470856248,60624.59958277467,False
6529,1215989249,2022-05,52,variance_shift,increase,524751.9583333334,637868.59,0.2155620953292317,42261.37985517633,17245.548463834286,False
6530,1215989249,2024-10,81,variance_shift,decrease,1106616.1733333333,581849.0800000001,-0.47420876901894826,83289.90225172917,479961.16506276303,False
6531,1497819510,2022-04,51,trend_break,decrease,614019.4516666667,571167.6266666667,-0.06978903499492582,39234.35979639337,54200.69089770956,False
6532,1497819510,2024-10,81,variance_shift,decrease,526182.4033333333,325499.26,-0.38139463057228157,55677.853373447724,140920.90552863444,False
6533,1629398219,2023-07,66,variance_shift,decrease,639190.4216666666,481746.23833333334,-0.24631812054153873,116609.4283047913,52214.06969108812,False
6534,1629398219,2024-10,81,mean_shift,decrease,354178.61000000004,130381.59000000001,-0.6318761598826312,54730.34275733916,92329.56061372503,False
6535,1821413287,2019-05,16,mean_shift,increase,0.0,14673.095000000001,14673095000.000002,1e-06,32810.03786131228,False
6536,1821413287,2019-08,19,mean_shift,decrease,14673.095000000001,0.0,-0.9999999999318481,32810.03786131228,1e-06,False
6537,1821413287,2020-10,33,mean_shift,increase,0.0,1010917.2716666665,1010917271666.6665,1e-06,278470.6559330445,True
6538,1962572396,2020-07,30,mean_shift,decrease,613081.0666666667,217077.72166666665,-0.6459232987774874,175717.9304246136,51628.97070742491,True
6539,1962572396,2022-04,51,mean_shift,increase,144738.99833333332,415572.54833333334,1.871185742037542,32281.61527977202,61761.08704836433,False
6540,1588662449,2019-08,19,trend_break,decrease,635910.4333333335,549189.5383333334,-0.13637281361352666,29194.843663401327,26074.60547101586,False
6541,1588662449,2023-01,60,variance_shift,increase,558647.6783333333,709363.9249999999,0.26978765420818157,25880.268947220684,73963.3924736198,False
6542,1588662449,2024-10,81,mean_shift,decrease,592312.2066666667,224369.02000000002,-0.6211980481319229,48419.567761045684,175217.99742618974,False
6543,1902090285,2021-03,38,trend_break,increase,562799.65,611618.8516666667,0.08674348263468165,23307.91267402156,21988.115217585695,True
6544,1902090285,2024-10,81,variance_shift,decrease,673834.5883333334,541470.3466666667,-0.19643432373197225,48884.18414696125,265443.25979897194,False
6545,1902841414,2021-03,38,variance_shift,increase,486123.22500000003,586374.1683333333,0.20622537286328393,35788.91396232968,15852.450013171005,True
6546,1740211028,2021-03,38,variance_shift,increase,505326.655,691540.3683333333,0.3685016642016732,59789.97850367238,24390.26660362753,True
6547,1740211028,2024-10,81,variance_shift,decrease,717058.0750000001,414864.71,-0.4214349932529225,72877.32930508554,263848.90299607307,False
6548,1740209881,2023-01,60,mean_shift,increase,511048.675,885590.18,0.732888124598439,16097.95382224568,70765.81842777203,False
6549,1740209881,2024-10,81,variance_shift,decrease,924688.4616666668,551339.0433333333,-0.40375697741485966,65844.78817874404,387547.4331199953,False
6550,1144300476,2024-10,81,mean_shift,decrease,517749.795,255659.22,-0.50621087160352,49055.64910562021,202472.30968625666,False
6551,1386794428,2020-03,26,variance_shift,increase,524133.8466666667,606177.2266666667,0.1565313526718693,5904.668338402394,16420.370271388412,True
6552,1386794428,2024-10,81,variance_shift,decrease,718922.5133333333,466120.6366666667,-0.3516399500332543,25564.63697577416,331328.3333734361,False
6553,1306876735,2022-12,59,trend_break,decrease,607629.0533333333,559696.0183333334,-0.07888535733597635,36164.92670102511,26994.23551511265,False
6554,1417012006,2022-10,57,trend_break,increase,540229.0116666666,688262.9466666667,0.2740207056689252,34791.0382126513,41231.66062502477,False
6555,1891731626,2018-05,4,mean_shift,increase,36608.05,148761.45666666664,3.063626898007487,18808.000664734835,20582.521350107247,False
6556,1891731626,2019-01,12,mean_shift,increase,175225.70333333334,675463.895,2.8548219932791734,32749.57459882273,300769.5476714392,False
6557,1427296151,2020-10,33,mean_shift,increase,64548.63499999999,745619.5183333332,10.551282506946615,8457.037857372943,233351.52949932215,True
6558,1053594663,2019-06,17,trend_break,decrease,594069.015,499677.52166666667,-0.15888977702897777,39822.92752121495,36366.110318757586,False
6559,1053594663,2022-03,50,variance_shift,increase,509367.24333333335,706082.2783333333,0.38619490666949335,23560.869582106057,54353.303432803,False
6560,1053594663,2024-04,75,trend_break,decrease,717278.8683333333,496394.94999999995,-0.30794705948367124,49693.931012282585,48141.149747166215,False
6561,1396113460,2021-05,40,mean_shift,increase,0.0,336828.24,336828240000.0,1e-06,194907.17970754887,True
6562,1396113460,2021-09,44,mean_shift,increase,149352.71666666667,704291.8183333334,3.715627770611589,149883.3549641928,119199.01810379513,True
6563,1003213190,2020-10,33,mean_shift,increase,142859.14666666667,686391.46,3.804672826429188,10096.991702082169,178481.49778275806,True
